session_swing,max_rfx,min_rfx,max_rfy,min_rfy,max_rfz,min_rfz,max_lfx,min_lfx,max_lfy,min_lfy,max_lfz,min_lfz,range_rfx,range_rfy,range_rfz,range_lfx,range_lfy,range_lfz
45_5,179.7676,-293.8179,276.8433,-136.9891,823.9149,-40.1835,42.1436,-483.1296,146.0518,-245.9162,1532.0591,-1.0716,473.5855,413.8324,864.0984,525.2732,391.96799999999996,1533.1307
468_1,270.1989,-134.5531,210.5053,-81.0832,863.1348,-20.0306,50.2156,-473.7587,179.2385,-280.8079,1113.6069,-9.1796,404.75199999999995,291.5885,883.1654000000001,523.9743,460.0464,1122.7865
468_2,207.2359,-120.8611,213.1959,-88.6459,873.2948,-33.6324,43.4595,-527.2906,205.4723,-281.4217,1260.9554,-7.8597,328.097,301.8418,906.9272,570.7501000000001,486.894,1268.8151
468_3,283.6748,-109.1388,223.7677,-64.6649,854.1798,-28.9154,21.9701,-416.6283,139.3324,-295.0764,1148.3504,-5.3584,392.8136,288.4326,883.0952,438.5984,434.4088,1153.7088
468_4,243.0866,-115.6698,230.6963,-90.5281,852.5454,-35.8779,45.3136,-469.394,179.1567,-278.3703,1165.2438,-4.9706,358.7564,321.2244,888.4232999999999,514.7076,457.527,1170.2144
468_5,175.1353,-104.1713,238.8008,-75.0517,853.3181,-32.512,29.2238,-435.0512,195.8649,-308.6708,1107.211,-5.9132,279.3066,313.8525,885.8300999999999,464.275,504.5357,1113.1242
468_6,230.7102,-128.4178,221.1875,-100.8632,852.1105,-23.7426,46.8596,-544.963,172.5728,-300.1559,1227.9379,-12.1675,359.128,322.0507,875.8531,591.8226,472.7287,1240.1054
468_7,259.9423,-150.0462,228.9254,-104.1685,855.241,-44.255,33.1609,-492.7679,198.6491,-255.8022,1262.5278,-6.7785,409.9885,333.09389999999996,899.496,525.9288,454.4513,1269.3063
468_8,386.3428,-99.5395,217.9805,-62.7396,939.7903,-46.9301,21.8515,-452.8213,141.6906,-274.7347,1180.4879,-5.3362,485.8823,280.7201,986.7204,474.6728,416.4253,1185.8241
474_1,186.2304,-182.7344,168.85,-114.9961,949.9743,-1.6884,62.2081,-808.8287,250.5087,-276.5849,2033.7605,-4.7387,368.96479999999997,283.8461,951.6627,871.0368000000001,527.0936,2038.4992000000002
474_2,195.2053,-211.6589,192.7831,-50.1907,979.6313,-9.8275,87.1897,-761.6108,187.5538,-259.1365,1814.3164,-2.8561,406.8642,242.97379999999998,989.4588,848.8005,446.6903,1817.1725
474_3,190.5239,-191.3766,177.1351,-112.391,991.3633,-4.968,50.8303,-653.3963,125.9874,-265.4379,1785.153,-2.7412,381.90049999999997,289.5261,996.3312999999999,704.2266,391.4253,1787.8942
474_4,186.6593,-207.0374,192.8271,-112.1546,970.4282,-3.4115,101.8152,-799.4622,161.8019,-232.4106,1887.7076,-2.7755,393.69669999999996,304.9817,973.8397,901.2774000000001,394.2125,1890.4831
474_5,200.5788,-254.3303,170.9722,-92.4724,969.2558,-16.1668,79.0178,-773.5464,209.2825,-227.9326,1985.0489,-2.7985,454.90909999999997,263.4446,985.4226,852.5641999999999,437.2151,1987.8474
474_6,191.5797,-218.7058,178.0056,-81.7209,969.9071,-18.1486,83.4509,-810.7418,228.8293,-248.3937,1967.146,-3.0303,410.2855,259.7265,988.0557,894.1927000000001,477.22299999999996,1970.1762999999999
474_7,184.9799,-78.0428,191.3436,-133.3806,954.224,27.3855,55.3912,-723.265,120.4919,-248.1518,1666.7563,-2.766,263.0227,324.7242,926.8385000000001,778.6562,368.6437,1669.5223
474_8,192.8988,-78.8415,177.4818,-141.3334,977.3396,33.8134,94.276,-794.0504,202.395,-240.9361,1586.4155,-2.8901,271.7403,318.8152,943.5262,888.3263999999999,443.3311,1589.3056000000001
478_1,312.1826,-139.3323,245.813,-220.8658,1014.3272,57.3056,66.0722,-820.0181,191.4669,-388.628,2063.5656,-10.7781,451.5149,466.6788,957.0215999999999,886.0903,580.0949,2074.3437
478_2,413.67380000000003,-122.4519,220.9516,-206.0932,1323.2144,32.8943,108.7356,-809.8383,277.2484,-392.4045,2027.1731,-5.5588,536.1257,427.0448,1290.3201000000001,918.5739,669.6529,2032.7319
478_3,295.3956,-166.7832,228.9876,-194.3704,1046.6206,36.4483,124.5933,-846.5287,218.2763,-412.6503,2064.1069,-11.2064,462.1788,423.35799999999995,1010.1723,971.122,630.9266,2075.3133000000003
478_4,301.4671,-146.8464,236.2323,-213.7017,1025.4946,54.2696,75.6007,-824.2016,204.0001,-404.3743,2053.3259,-10.4307,448.3135,449.93399999999997,971.225,899.8023,608.3744,2063.7565999999997
478_5,410.2406,-133.8699,233.8091,-191.8273,1213.6779,61.0364,76.5158,-797.9418,220.4199,-399.9781,2073.6628,-10.1812,544.1105,425.6364,1152.6415,874.4576,620.398,2083.844
478_6,486.8571,-153.069,246.8083,-193.7816,1266.8518,16.3951,161.6697,-896.267,273.8358,-367.0149,2178.2753,-8.3365,639.9261,440.5899,1250.4567,1057.9367,640.8507,2186.6117999999997
478_7,412.5618,-133.8229,251.0983,-185.9382,1380.1823,64.867,94.0572,-775.6906,260.5911,-401.8189,1947.1793,-6.2519,546.3847000000001,437.0365,1315.3153,869.7478,662.41,1953.4312
47_1,170.2768,-96.4729,160.8145,-71.6599,669.4876,-12.5507,67.2824,-574.9664,132.5123,-274.6985,1296.0987,-2.9645,266.7497,232.4744,682.0383,642.2488000000001,407.21080000000006,1299.0632
47_2,230.834,-85.5615,183.8649,-59.9399,675.7338,9.2198,84.4646,-489.3236,124.3445,-227.6385,1265.8244,-3.5769,316.39549999999997,243.8048,666.514,573.7882,351.983,1269.4013
47_3,159.6627,-116.7678,144.9152,-75.798,663.7959,-8.6229,24.1789,-414.3892,235.5794,-299.5806,1291.3098,-3.0494,276.4305,220.7132,672.4187999999999,438.5681,535.16,1294.3592
47_4,161.0134,-88.5475,186.4206,-50.0296,654.3286,5.2748,64.6544,-463.4547,115.357,-261.2105,1247.61,-5.9383,249.5609,236.4502,649.0538,528.1091,376.5675,1253.5483
47_5,248.3067,-79.7171,181.2007,-57.8468,715.6964,5.3082,94.5874,-542.3214,107.5071,-240.1393,1353.9025,-3.8533,328.0238,239.0475,710.3882,636.9088,347.64639999999997,1357.7558
48_1,320.0846,-143.3323,237.2663,-109.883,938.5522,38.237,150.4665,-565.4244,143.1148,-279.5029,1526.5874,-13.3247,463.41690000000006,347.1493,900.3152,715.8909,422.6177,1539.9120999999998
48_2,238.548,-205.2148,227.7374,-102.3509,926.4484,30.5956,220.2408,-541.6436,163.2177,-261.7836,1580.4875,-13.5749,443.76279999999997,330.0883,895.8528,761.8844,425.0013,1594.0624
48_3,141.008,-188.8047,236.3353,-131.5648,855.2838,46.7014,201.8201,-565.234,128.1894,-318.7711,1628.7873,-14.5602,329.8127,367.90009999999995,808.5824,767.0541000000001,446.9605,1643.3474999999999
48_4,171.551,-196.983,225.3799,-110.3779,784.8591,42.0826,267.2927,-483.997,144.4781,-303.7314,1334.4344,-13.9399,368.534,335.7578,742.7765,751.2897,448.20950000000005,1348.3743000000002
48_5,187.9465,-274.6968,253.4212,-108.6745,965.0676,41.3937,287.0074,-545.3766,178.4417,-299.7462,1589.0878,-15.3877,462.64329999999995,362.09569999999997,923.6739,832.384,478.1879,1604.4755
490_1,273.9937,-245.1243,168.8427,-93.0398,1135.3514,-48.7099,21.0018,-613.6334,181.7246,-349.1422,1373.0471,-10.6874,519.1179999999999,261.8825,1184.0613,634.6352,530.8668,1383.7345
490_2,222.57,-319.2621,196.3641,-93.3089,1171.9123,-71.763,22.5008,-636.9983,219.5977,-310.3164,1391.5872,-10.9822,541.8321,289.673,1243.6752999999999,659.4991,529.9141,1402.5693999999999
490_3,207.7192,-236.9656,191.9361,-81.5428,1207.1844,-53.1544,24.0023,-693.7408,182.1031,-428.8038,1377.2635,-10.1054,444.6848,273.4789,1260.3388,717.7431,610.9069000000001,1387.3689
490_4,352.8085,-211.5371,195.9626,-115.3164,1166.7464,-87.299,25.3835,-716.2415,233.108,-314.334,1413.1543,-4.8921,564.3456,311.279,1254.0454,741.625,547.442,1418.0464
490_5,287.5676,-242.8418,199.6783,-126.383,1192.9359,-76.1471,22.2083,-747.1707,213.5259,-322.355,1472.7758,-11.9776,530.4094,326.0613,1269.0829999999999,769.379,535.8809,1484.7533999999998
490_6,247.1181,-256.0885,182.7922,-108.455,1153.6326,-58.1106,25.5367,-651.9422,216.4601,-347.8528,1350.7763,-15.5577,503.2066,291.2472,1211.7432,677.4789,564.3129,1366.334
490_7,238.5481,-264.0972,200.8685,-82.1119,1178.3806,-71.3334,24.2699,-691.7987,231.246,-352.8859,1430.5179,-13.2062,502.6453,282.98040000000003,1249.714,716.0686000000001,584.1319,1443.7241000000001
490_8,228.4188,-293.7479,189.4939,-76.9718,1176.2511,-83.2161,23.393,-733.1806,195.1163,-332.1302,1488.8825,-13.9155,522.1667,266.46569999999997,1259.4672,756.5736,527.2465,1502.798
492_1,142.506,-14.8072,211.151,-67.2131,740.6549,34.4502,23.4725,-678.9082,79.6289,-399.6587,1522.2514,-2.5311,157.3132,278.3641,706.2047,702.3806999999999,479.2876,1524.7825
492_2,163.9142,-33.6947,190.4802,-91.0744,726.1063,66.728,35.9885,-864.1117,188.6055,-446.3346,1692.7237,-10.8007,197.6089,281.5546,659.3783000000001,900.1002000000001,634.9401,1703.5244
492_3,159.626,10.8267,183.506,-89.4664,738.6067,130.0408,57.5192,-830.865,193.6916,-450.5348,1502.0749,-10.234,148.79930000000002,272.9724,608.5659,888.3842,644.2264,1512.3089
492_4,148.0124,-28.403,189.4914,-76.143,747.8129,48.7267,49.4076,-797.13,181.5625,-438.1658,1492.1085,-6.403,176.4154,265.6344,699.0862,846.5376,619.7283,1498.5115
492_5,140.6204,11.1635,206.6917,-77.5024,730.4419,113.5469,47.8572,-746.9839,130.2272,-463.8951,1397.1928,-5.0286,129.4569,284.1941,616.895,794.8411,594.1223,1402.2214000000001
492_6,124.6622,4.3435,218.7043,-77.5993,724.6045,216.7831,102.5512,-738.3398,90.299,-415.6992,1308.5572,-0.5522,120.31869999999999,296.30359999999996,507.82140000000004,840.891,505.9982,1309.1094
492_7,124.218,-26.1469,219.191,-71.3176,733.4643,36.13,16.5239,-583.3563,137.8442,-387.8708,1321.0759,-1.5279,150.3649,290.5086,697.3343,599.8802000000001,525.7149999999999,1322.6038
492_8,147.8219,6.8112,205.6978,-75.3979,727.4885,170.5103,23.4288,-744.6707,157.3529,-406.3205,1219.2941,-5.4783,141.01069999999999,281.0957,556.9782,768.0995,563.6734,1224.7724
500_1,300.4891,-214.4612,211.6877,-73.2681,940.7241,-9.1974,74.3592,-911.8209,149.0782,-391.4478,1937.3594,-5.5708,514.9503,284.9558,949.9215,986.1801,540.526,1942.9302
500_2,267.4703,-58.259,206.354,-83.163,922.67,126.1358,85.3531,-831.5358,216.0828,-311.0329,1559.8396,-3.2591,325.7293,289.517,796.5341999999999,916.8889,527.1157,1563.0987
500_3,235.6553,-239.5233,230.0518,-101.6607,929.0129,-30.5512,52.0035,-771.6758,173.7629,-278.185,1634.5538,-5.7188,475.1786,331.7125,959.5640999999999,823.6793,451.9479,1640.2726
500_4,255.5747,-224.0255,211.8592,-98.5512,1050.9739,11.5065,66.4601,-873.8804,150.4088,-408.8355,1801.2335,-8.1365,479.6002,310.4104,1039.4674,940.3405,559.2443000000001,1809.3700000000001
500_5,223.0894,-203.7801,226.221,-100.0962,899.6127,-22.4626,121.2798,-847.9896,153.875,-277.8867,1630.4877,-2.9798,426.8695,326.3172,922.0753,969.2694,431.7617,1633.4675
500_6,204.5838,-245.0395,222.7416,-73.2964,925.7864,2.8527,85.5439,-895.5205,115.2971,-356.5543,2070.2002,-7.2425,449.6233,296.038,922.9336999999999,981.0644,471.8514,2077.4427
500_7,224.1118,-197.7554,189.3315,-93.898,907.855,-21.4539,31.8436,-686.3766,222.0115,-315.1267,1586.9408,-7.8855,421.8672,283.22950000000003,929.3089,718.2202000000001,537.1382000000001,1594.8263000000002
500_8,295.6144,-162.4074,286.074,-89.0342,915.8109,20.3552,101.8728,-813.5865,150.3787,-297.2022,1635.0118,-3.4773,458.0218,375.1082,895.4557,915.4593,447.58090000000004,1638.4891
504_1,310.4309,-109.3116,195.4469,-73.3552,896.3318,-6.39,48.7889,-755.0383,177.8366,-314.9025,1854.4792,-3.4203,419.7425,268.8021,902.7218,803.8272000000001,492.7391,1857.8995
504_2,313.1518,-120.7032,192.7876,-94.5179,862.8328,-20.4448,53.9075,-900.1067,151.9754,-383.1026,2084.3293,-3.4476,433.85499999999996,287.3055,883.2776,954.0142000000001,535.078,2087.7769
504_3,325.5587,-115.0062,148.6511,-55.7038,877.6784,9.187,30.6369,-764.9715,182.2034,-306.7443,1697.2653,1.3973,440.56489999999997,204.35490000000001,868.4914,795.6084,488.9477,1695.868
504_4,325.9159,-128.093,166.8711,-62.065,879.8082,6.1422,50.4817,-863.5667,201.3438,-338.8488,1915.0377,-1.2391,454.00890000000004,228.9361,873.666,914.0484,540.1926,1916.2768
504_5,284.4429,-131.9181,193.4084,-111.4204,913.2497,-24.7293,71.4467,-747.7101,133.7435,-361.5385,1825.6636,-12.6896,416.361,304.8288,937.9789999999999,819.1568,495.28200000000004,1838.3532
504_6,316.683,-131.1467,168.8519,-96.1829,931.9498,-29.0125,84.7029,-855.4981,139.5005,-371.3163,2111.2309,-11.5002,447.8297,265.0348,960.9623,940.201,510.8168,2122.7311
504_7,340.5864,-120.1302,185.4461,-91.0856,903.984,-20.2608,107.9192,-831.3673,111.0576,-334.6087,1935.5488,-5.6556,460.7166,276.5317,924.2448,939.2865,445.6663,1941.2044
504_8,328.8586,-113.6815,182.2139,-81.1803,904.7249,-11.0796,69.0556,-777.2753,135.0236,-355.087,1922.7194,-7.9571,442.54010000000005,263.3942,915.8045000000001,846.3309,490.1106,1930.6765
509_1,130.8773,-59.6656,208.1283,-87.5692,726.2774,100.219,77.5875,-594.5945,116.7558,-364.3583,1522.194,-3.8201,190.54289999999997,295.6975,626.0583999999999,672.182,481.1141,1526.0140999999999
509_2,136.1869,-91.1371,208.9333,-53.2924,735.6074,14.1523,124.5579,-622.2389,126.8868,-329.0503,1597.452,-4.625,227.324,262.2257,721.4551,746.7968,455.9371,1602.077
509_3,136.5697,-77.3205,213.713,-83.4407,728.161,108.1877,125.2345,-681.2074,92.1751,-393.1761,1497.7372,-2.3328,213.8902,297.1537,619.9732999999999,806.4419,485.3512,1500.07
509_4,131.4456,-71.0667,216.4019,-84.3471,724.4261,71.3445,151.5221,-696.8017,109.338,-383.3882,1661.5068,-2.6797,202.5123,300.749,653.0816,848.3238,492.72619999999995,1664.1865
509_5,135.9182,-100.9439,212.6071,-82.53,729.5075,29.1158,114.7905,-686.5267,133.2978,-387.3309,1505.5957,-1.6576,236.8621,295.13710000000003,700.3917,801.3172,520.6287,1507.2533
509_6,123.0607,-42.4251,238.9623,-84.4855,728.8984,133.0126,151.0132,-698.5816,96.9794,-401.3629,1493.944,-4.0806,165.48579999999998,323.44780000000003,595.8858,849.5948,498.3423,1498.0246
509_7,137.0911,-89.765,220.9043,-67.9141,731.7147,45.8611,176.0748,-731.331,125.6396,-323.8803,1638.8295,-1.4314,226.85610000000003,288.8184,685.8536,907.4058,449.5199,1640.2609
509_8,133.2219,-89.2588,230.8215,-57.8381,746.5477,29.2707,155.0272,-707.287,98.8311,-355.916,1500.0361,-5.2572,222.4807,288.65959999999995,717.2769999999999,862.3142,454.7471,1505.2933
51_1,196.7539,-170.3336,164.5992,-124.9937,959.1241,7.4841,85.138,-429.0223,200.2563,-306.4796,1631.0583,-10.5926,367.0875,289.5929,951.64,514.1603,506.7359,1641.6508999999999
51_2,172.5795,-158.7481,143.4749,-132.1539,927.3125,5.4423,74.6314,-449.5802,181.7347,-272.8401,1567.1539,-6.3697,331.32759999999996,275.62879999999996,921.8702,524.2116,454.5748,1573.5236
51_3,202.3876,-147.8286,163.2735,-124.8714,963.6652,-1.6796,120.3112,-366.5944,209.6764,-241.1122,1456.4329,0.3743,350.21619999999996,288.1449,965.3448000000001,486.9056,450.7886,1456.0586
51_4,165.1283,-151.2284,162.311,-45.2521,764.1679,-12.4574,63.4596,-358.0819,190.4501,-217.1114,1535.7217,3.3163,316.3567,207.56310000000002,776.6253,421.54150000000004,407.5615,1532.4054
51_5,180.8787,-134.5535,164.7265,-43.3555,820.828,-1.0734,61.0817,-373.0608,128.9176,-230.629,1411.4374,-2.182,315.4322,208.082,821.9014,434.1425,359.5466,1413.6194
56_1,153.692,-238.3557,179.4566,-77.6626,838.0647,9.0036,72.8997,-461.8431,177.8111,-393.2181,1704.7294,-6.91,392.0477,257.1192,829.0611,534.7428,571.0292,1711.6394
56_2,239.9244,-183.9129,181.1806,-67.6139,991.0147,9.6496,71.4674,-406.4665,202.6763,-382.8038,1606.9908,-2.0787,423.8373,248.7945,981.3651,477.9339,585.4801,1609.0695
56_3,146.7207,-203.327,184.841,-157.2614,839.1378,10.1081,74.9414,-470.4577,166.6391,-389.5864,1717.83,-1.2523,350.04769999999996,342.1024,829.0296999999999,545.3991,556.2255,1719.0823
56_4,150.6177,-198.3279,208.4962,-70.024,820.0352,0.9248,86.6326,-451.204,200.3471,-393.0469,1641.4988,0.9803,348.9456,278.5202,819.1104,537.8366,593.394,1640.5185000000001
56_5,167.3651,-205.8619,166.066,-82.3337,824.4124,-57.9532,77.7644,-510.2163,235.6198,-358.1596,1785.2965,-8.3466,373.227,248.3997,882.3656000000001,587.9807,593.7794,1793.6431
59_1,244.7335,-173.6774,246.8978,-93.2384,927.7829,21.6086,55.6674,-711.812,197.1676,-382.9201,1543.3116,-2.7822,418.41089999999997,340.1362,906.1743,767.4794,580.0877,1546.0938
59_2,261.2527,-209.8498,246.4331,-84.5413,919.6737,14.5589,67.6095,-670.9679,139.0964,-458.6504,1609.2133,-4.5129,471.10249999999996,330.9744,905.1148000000001,738.5774,597.7468,1613.7261999999998
59_3,261.9205,-187.2836,246.2447,-81.7082,973.5419,11.795,76.7922,-671.5747,182.0505,-375.2156,1429.4927,-3.3497,449.20410000000004,327.9529,961.7469000000001,748.3669,557.2661,1432.8424
59_4,288.173,-192.5495,226.0285,-82.3284,906.0734,27.387,82.3837,-717.077,184.8498,-441.7681,1662.9317,-5.1212,480.72249999999997,308.3569,878.6864,799.4607,626.6179,1668.0529000000001
59_5,287.2171,-167.9168,228.6411,-93.0736,974.0323,19.55,61.7086,-735.2915,142.215,-351.0182,1536.2805,-2.6336,455.13390000000004,321.7147,954.4823,797.0001000000001,493.2332,1538.9141
67_1,315.1469,-245.8741,231.6211,-130.1253,1106.9276,192.8859,161.4764,-852.5206,168.6577,-425.6325,2373.9341,-7.0806,561.021,361.7464,914.0417,1013.997,594.2902,2381.0146999999997
67_2,218.1231,-133.8847,258.5922,-56.7765,992.4294,268.3678,165.5685,-869.684,205.7306,-430.295,2517.0051,-3.543,352.0078,315.3687,724.0616,1035.2525,636.0256,2520.5481
67_3,252.9191,-174.9173,277.4449,-84.3126,1048.4709,213.5713,195.9312,-855.4848,245.8321,-502.7029,2260.8356,-6.6841,427.8364,361.75750000000005,834.8996,1051.416,748.535,2267.5197
67_4,209.4565,-262.6591,215.1301,-80.8387,942.1531,103.8166,161.0609,-969.1498,229.0149,-519.4627,3120.3574,-2.8193,472.11560000000003,295.9688,838.3365,1130.2107,748.4776,3123.1767
67_5,220.2198,-220.2002,269.8145,-107.0777,979.8454,95.9246,176.7454,-880.0147,197.4675,-456.5047,2548.2721,-7.2061,440.41999999999996,376.8922,883.9208000000001,1056.7601,653.9722,2555.4782
68_1,281.1486,-142.6703,269.9958,-163.2777,1019.4947,105.9307,128.4087,-924.5691,228.0102,-406.0426,2699.0036,-1.6157,423.8189,433.2735,913.564,1052.9778000000001,634.0527999999999,2700.6193
68_2,266.1856,-123.1426,284.0428,-193.9964,985.8469,77.0455,101.59,-856.1386,310.3514,-403.2808,2282.6446,-3.7199,389.32820000000004,478.0392,908.8014000000001,957.7286,713.6322,2286.3645
68_3,262.6239,-161.9211,247.623,-156.8553,992.2741,54.8246,161.5083,-926.705,252.8201,-385.5739,2500.6686,-4.9889,424.54499999999996,404.4783,937.4495,1088.2133000000001,638.394,2505.6575
68_4,264.7368,-137.694,289.7256,-140.1885,1012.9408,54.8886,109.96,-917.2553,185.5917,-439.5779,2550.1531,-2.7819,402.4308,429.91409999999996,958.0522,1027.2153,625.1696,2552.935
68_5,249.4076,-122.6412,272.2636,-168.6623,997.9558,67.193,115.212,-952.1076,452.2241,-468.892,2580.1436,-3.2985,372.04880000000003,440.92589999999996,930.7628,1067.3196,921.1161,2583.4420999999998
69_1,193.7506,-296.7334,203.5873,-80.9989,900.3046,-0.4836,161.9118,-837.2103,169.7372,-415.1978,2492.9212,-17.2783,490.48400000000004,284.5862,900.7882000000001,999.1220999999999,584.935,2510.1995
69_3,213.2675,-243.1484,204.6468,-96.5178,877.8857,-4.2167,183.5349,-834.1478,206.3622,-418.9833,2383.4171,-20.0231,456.4159,301.1646,882.1024,1017.6827,625.3455,2403.4402
69_4,202.2582,-314.4507,225.6182,-111.9141,907.5503,-2.8867,48.6136,-769.4957,159.5196,-392.1099,2314.4046,-17.5554,516.7089,337.5323,910.437,818.1093000000001,551.6295,2331.96
69_5,200.1492,-250.7652,217.9117,-85.8973,907.5272,-3.5394,131.3473,-855.4468,169.152,-413.8614,2108.8103,-24.8631,450.9144,303.80899999999997,911.0666,986.7941000000001,583.0134,2133.6734
6_1,214.2232,-233.6166,222.7593,-84.6738,941.4801,-1.5984,32.5597,-670.4379,147.8217,-384.0617,1683.234,-9.105,447.83979999999997,307.43309999999997,943.0785,702.9976,531.8833999999999,1692.339
6_2,234.3472,-654.2439,227.3415,-131.9987,917.6639,-22.3041,107.9678,-816.5017,207.4602,-322.0236,1793.5912,-7.4333,888.5911000000001,359.3402,939.968,924.4695,529.4838,1801.0245
6_3,226.886,-790.3633,205.4799,-123.4247,1092.5886,-81.5397,37.1454,-828.7505,155.6056,-419.7317,1962.4925,-10.9596,1017.2493,328.90459999999996,1174.1283,865.8959,575.3373,1973.4521
6_4,236.0375,-712.4303,232.8341,-196.8737,934.2772,-57.3992,57.2394,-890.9617,329.7944,-451.8268,2153.8527,-11.6745,948.4678,429.7078,991.6764,948.2011,781.6212,2165.5272
6_5,225.3195,-514.4263,240.3959,-153.0222,935.7662,-11.2456,42.2058,-853.0951,208.0003,-414.9223,2169.6294,-12.1922,739.7457999999999,393.4181,947.0118,895.3009,622.9226,2181.8215999999998
72_1,159.0631,-67.1055,194.6364,-55.7825,849.9706,103.5551,12.0048,-367.6423,131.2883,-276.9278,1387.8697,-1.1582,226.1686,250.4189,746.4155,379.64709999999997,408.2161,1389.0279
72_2,182.3584,-53.6792,223.6079,-97.0652,844.4848,136.3035,21.1479,-408.8532,124.0644,-285.7196,1369.3071,-0.9074,236.0376,320.6731,708.1813,430.0011,409.784,1370.2145
72_4,161.9941,-94.5644,227.2552,-83.5129,831.5268,82.7493,27.4541,-435.3911,94.9959,-290.6401,1551.4252,5.279,256.5585,310.7681,748.7774999999999,462.8452,385.636,1546.1462
73_1,170.5064,-76.0677,194.1076,-60.1851,661.8692,32.9879,20.0944,-444.4153,40.0289,-215.003,1152.1967,-0.2552,246.57410000000002,254.2927,628.8813,464.5097,255.03189999999998,1152.4519
73_2,151.6136,-87.378,171.3386,-69.1649,668.5638,12.5763,10.0161,-396.5025,47.6655,-280.5116,1078.897,0.8893,238.9916,240.50350000000003,655.9875000000001,406.5186,328.1771,1078.0076999999999
73_4,151.2792,-82.3179,195.8871,-67.8739,661.494,24.7209,34.4459,-456.6767,88.5552,-201.5277,1214.7063,0.687,NA,NA,NA,NA,NA,NA
81_1,199.209,-133.3315,189.435,-111.9519,899.3497,-4.4554,47.5107,-426.2799,170.9662,-288.0944,1525.1428,-6.5334,332.5405,301.38689999999997,903.8051,473.7906,459.0606,1531.6762
81_2,215.3145,-164.5287,237.951,-84.896,908.9764,-1.1969,73.2725,-587.2936,121.7893,-399.4007,1517.6057,-8.1527,379.8432,322.847,910.1733,660.5661,521.1899999999999,1525.7584000000002
81_3,220.7296,-171.7038,244.1913,-123.2097,908.5509,14.7188,77.2736,-565.3139,105.8862,-401.8089,1453.2755,-9.6274,392.4334,367.401,893.8321,642.5875,507.6951,1462.9029
81_4,173.5773,-171.1164,224.1734,-46.1836,878.0085,-7.489,66.9148,-369.048,167.0756,-295.7364,1430.2539,-7.3966,344.69370000000004,270.35699999999997,885.4975000000001,435.9628,462.812,1437.6505
81_5,175.5203,-150.6013,232.104,-66.8515,962.7361,-11.7995,71.2825,-443.5614,124.3865,-410.5041,1692.9082,-8.3838,326.1216,298.95550000000003,974.5355999999999,514.8439,534.8906,1701.2920000000001
84_1,156.2656,-220.4337,146.0752,-86.3485,909.1119,-12.4259,72.3891,-401.7981,178.6981,-330.2963,1714.2754,-0.0877,376.6993,232.4237,921.5378,474.18719999999996,508.9944,1714.3631
84_2,157.3684,-226.2392,148.1393,-74.5253,914.2944,-12.7173,71.1417,-414.4458,194.659,-304.8906,1612.9035,-1.4567,383.60760000000005,222.6646,927.0117,485.58750000000003,499.5496,1614.3601999999998
84_3,161.9183,-217.8734,139.4075,-94.336,912.2369,-9.9638,73.8949,-416.9383,152.4085,-364.0553,1542.8577,-4.0725,379.7917,233.74349999999998,922.2007,490.83320000000003,516.4638,1546.9302
84_4,148.2425,-214.9538,159.5504,-96.0688,925.28510000000006,-25.4237,68.9972,-415.5903,203.7853,-340.8963,1664.4647,-3.518,363.1963,255.61919999999998,950.7088000000001,484.58750000000003,544.6816,1667.9827
84_5,154.2825,-234.5733,180.7731,-91.1608,930.6558,-19.838,71.8977,-418.5976,152.3291,-345.3985,1725.1468,-5.0282,388.8558,271.9339,950.4938,490.4953,497.72760000000005,1730.175
86_1,243.4398,-280.7999,280.2502,-117.8379,1020.4451,-25.1441,52.2189,-793.1906,206.2787,-346.5884,1957.4833,-4.3567,NA,NA,NA,NA,NA,NA
86_2,290.2323,-177.8286,232.1633,-96.062,1011.607,-17.2149,31.2978,-814.4036,225.5083,-309.3471,1090.892,-1004.2524,468.0609,328.2253,1028.8219,845.7014,534.8554,2095.1444
86_3,289.2333,-220.9326,278.6815,-134.3858,990.9111,-13.1095,42.025,-815.2225,198.1216,-404.4579,1320.0335,-999.876,510.16589999999997,413.06730000000005,1004.0206000000001,857.2475,602.5795,2319.9094999999998
86_4,274.7281,-224.2701,271.7038,-160.0705,995.3958,-20.2689,43.9556,-768.7919,242.7736,-400.477,896.9035,-1004.8505,498.9982,431.77430000000004,1015.6647,812.7475000000001,643.2506,1901.754
86_5,319.7239,-193.7053,250.3771,-108.2024,1014.7604,-13.1926,40.7674,-834.6741,208.7436,-329.4726,1107.8606,-1003.8976,513.4292,358.5795,1027.953,875.4414999999999,538.2162,2111.7582
89_1,221.6785,-114.1301,207.2777,-173.2356,947.5325,31.1219,69.2794,-693.0041,121.9773,-342.0296,1841.7965,-7.0486,335.8086,380.5133,916.4106,762.2835,464.00690000000003,1848.8451
89_2,199.9496,-113.4915,208.1296,-157.5923,958.07,26.1562,60.621,-669.824,129.1773,-342.2472,1692.9015,-8.2001,313.4411,365.7219,931.9138,730.4449999999999,471.4245,1701.1016
89_3,213.2872,-112.7565,219.6091,-111.9854,998.6667,44.3632,56.2369,-670.0392,111.4454,-329.739,1602.59,-5.344,326.0437,331.59450000000004,954.3035,726.2761,441.1844,1607.934
89_4,209.7961,-122.3425,221.9492,-161.2802,939.1254,29.1908,67.661,-734.0559,149.323,-383.7818,1823.2046,-6.8408,332.1386,383.2294,909.9346,801.7168999999999,533.1048,1830.0454
